Character Number	State Number	SimJ Score	NIC Score
27	0	0.11517367458866545	0.6104276389383865
27	1	0.11517367458866545	0.6104276389383865
28	0	0.010208610741233911	0.6166450531762264
28	1	0.010281627179257935	0.6166450531762264
29	0	0.24528301886792453	0.8119801968238195
29	1	0.2549019607843137	0.8074717345315645
30	0	0.27204030226700254	0.8402724314458849
30	1	0.242152466367713	0.8402724314458849
31	0	0.0855614973262032	0.5156386562184773
31	1	0.0855614973262032	0.5156386562184773
32	0	0.5287356321839081	0.7982331683944597
32	1	0.5287356321839081	0.7982331683944597
33	0	1.0	0.8891275617867876
33	1	0.9701492537313433	0.7914173011049821
33	2	0.9701492537313433	0.8376710193100487
33	3	1.0	0.8592897588827996
33	4	1.0	0.8430073064105073
34	0	0.0019272645358295998	0.5595777530812192
34	1	0.0023977828293837385	0.5595777530812192
34	2	0.002397185641791974	0.5595777530812192
34	3	0.0025128087980941815	0.5595777530812192
35	0	0.9662921348314607	0.8489376762282236
35	1	0.9662921348314607	0.8489376762282236
36	0	0.10789980732177264	0.6525671918503154
36	1	0.1917808219178082	0.877229910850289
37	0	0.8571428571428571	0.88284756204569
37	1	0.8571428571428571	0.8033149520414808
38	0	0.3870967741935484	0.8458900826412861
38	1	0.17346938775510204	0.6837023427551481
38	2	0.45	0.7742443331973222
39	0	0.0997920997920998	0.6348189343057806
39	1	0.21739130434782608	0.9260850411911918
39	2	0.21739130434782608	0.9141873902546929
39	3	0.21739130434782608	0.9260850411911918
40	0	0.8955223880597015	0.9141873902546929
40	1	0.8955223880597015	0.8675088222140369
40	2	0.8955223880597015	0.9141873902546929
41	0	0.2542372881355932	0.88284756204569
41	1	0.2542372881355932	0.8430073064105073
42	0	1.0	0.88284756204569
42	1	0.5555555555555556	0.877229910850289
42	2	1.0	0.88284756204569
43	0	0.2727272727272727	0.7024978880251088
43	1	0.2323943661971831	0.625031921682357
43	2	0.12102689486552567	0.625031921682357
44	0	0.18740239458615304	0.9044663016184409
44	1	0.24576734025122884	0.9414237810228451
45	0	0.09482758620689655	0.832820552174477
45	1	0.10476190476190476	0.832820552174477
46	0	0.04788732394366197	0.5675492074275439
46	1	0.04788732394366197	0.5675492074275439
47	0	0.0020182370820668693	0.5718489869788044
47	1	0.06980656013456686	0.5718489869788044
48	0	0.5104166666666666	0.877229910850289
48	1	1.0	0.8962472382872035
48	2	1.0	0.9141873902546929
49	0	0.01072774717309365	0.7031049348738136
49	1	0.01072774717309365	0.7031049348738136
50	0	0.3225806451612903	0.9141873902546929
50	1	0.3225806451612903	0.9141873902546929
51	0	0.015625	0.6882774009933105
51	1	1.0	0.6980601650236697
51	2	1.0	0.8489376762282236
52	0	0.2	0.7300706734249618
52	1	0.2	0.7131526301807061
53	0	1.0	0.8521700823823836
53	1	1.0	0.8521700823823836
54	0	0.01066925315227934	0.7071189051142254
54	1	0.01066925315227934	0.7071189051142254
55	0	0.25	0.8489376762282236
55	1	0.25	0.877229910850289
55	2	1.0	0.8223322794783954
56	0	1.0	0.8556111712775382
