Character Number	State Number	SimJ Partial Recall
167	0	0.9864864864864865
167	1	0.9864864864864865
168	0	1.0
168	1	0.006289308176100629
169	0	0.21739130434782608
169	1	0.07768361581920905
170	0	1.0
170	1	1.0
170	2	1.0
171	0	1.0
171	1	1.0
172	0	1.0
172	1	1.0
173	0	1.0
173	1	1.0
174	0	1.0
174	1	1.0
175	0	0.5125
175	1	0.8125
176	0	0.8571428571428571
176	1	0.8571428571428571
177	0	1.0
177	1	1.0
178	0	0.5365853658536586
178	1	0.27221676196441646
179	0	0.3902439024390244
179	1	0.3902439024390244
180	0	1.0
180	1	1.0
180	2	1.0
181	0	0.33190509363081433
181	1	0.2257191201353638
181	2	0.2839796318057188
182	0	0.9452054794520548
182	1	0.9452054794520548
182	2	0.017892644135188866
183	0	0.1888111888111888
183	1	0.12217194570135746
184	0	0.9367088607594937
184	1	0.9367088607594937
184	2	0.9367088607594937
184	3	0.6751824817518248
185	0	0.0019331801951374833
185	1	0.0019331801951374833
186	0	0.7228658398073691
186	1	1.0
186	2	0.3150684931506849
186	3	0.7181199975928266
187	0	0.37295225784289365
187	1	0.37295225784289365
188	0	1.0
188	1	0.36363636363636365
188	2	0.36363636363636365
189	0	1.0
189	1	0.25
190	0	0.4067796610169492
190	1	0.3538600499442113
190	2	0.4067796610169492
191	0	0.11724137931034483
191	1	0.09486080710299966
192	0	0.06048387096774194
192	1	0.06048387096774194
193	0	0.9295774647887324
193	1	0.9295774647887324
194	0	0.13317191283292978
194	1	0.11727078891257996
195	0	1.0
195	1	1.0
196	0	0.43109540636042404
196	1	1.0
196	2	1.0
197	0	0.136
197	1	0.136
198	0	0.001843176407341986
198	1	0.0017949293246578416
199	0	0.3107142857142857
199	1	0.3625
200	0	0.38202247191011235
200	1	0.38202247191011235
201	0	1.0
201	1	1.0
201	2	1.0
202	0	0.8108108108108109
202	1	0.8108108108108109
203	0	1.0
203	1	1.0
