Character Number	State Number	SimJ Partial Recall
41	0	0.3414043583535109
41	1	0.3414043583535109
42	0	1.0
42	1	0.5555555555555556
42	2	1.0
43	0	0.0
43	1	0.0
43	2	0.0
44	0	0.013088189467123715
44	1	0.31851851851851853
45	0	0.42857142857142855
45	1	0.5
46	0	0.8857142857142857
46	1	0.8857142857142857
47	0	1.0
47	1	1.0
48	0	1.0
48	1	1.0
48	2	1.0
49	0	0.05555555555555555
49	1	1.0
50	0	1.0
50	1	1.0
51	0	0.0
51	1	0.0
51	2	1.0
52	0	0.2222222222222222
52	1	0.2222222222222222
53	0	0.9649122807017544
53	1	0.4177215189873418
54	0	0.04395604395604396
54	1	0.6666666666666666
55	0	0.25
55	1	0.25
55	2	1.0
56	0	1.0
56	1	1.0
57	0	0.5555555555555556
57	1	0.4444444444444444
58	0	0.06
58	1	0.24324324324324326
59	0	1.0
59	1	1.0
60	0	1.0
60	1	1.0
61	0	1.0
61	1	1.0
62	0	0.0136986301369863
62	1	0.8333333333333333
63	0	0.8333333333333334
63	1	0.5164851784633999
64	0	0.05916473317865429
64	1	0.002346337872653662
65	0	1.0
65	1	0.8
65	2	0.8
65	3	0.0
66	0	0.0007375991148810622
66	1	0.0007375991148810622
67	0	0.6666666666666666
67	1	1.0
68	0	0.6914893617021277
68	1	0.6914893617021277
69	0	0.375
69	1	0.21428571428571427
70	0	1.0
70	1	0.0022375915378356386
70	2	0.002918933262571315
70	3	0.13837535014005603
71	0	0.16666666666666666
71	1	0.0018989924867205358
71	2	0.0006851505047275384
72	0	1.0
72	1	1.0
73	0	1.0
73	1	1.0
74	0	1.0
74	1	1.0
75	0	0.9852941176470589
75	1	0.9852941176470589
76	0	0.23648648648648649
76	1	0.23648648648648649
77	0	0.007246376811594203
77	1	1.0
78	0	1.0
78	1	1.0
79	0	1.0
79	1	1.0
80	0	1.0
80	1	1.0
81	0	0.0013105370189048732
81	1	0.0010928412616663945
82	0	0.5978835978835978
82	1	0.75
82	2	1.0
83	0	0.7647058823529411
83	1	0.7647058823529411
84	0	1.0
84	1	1.0
85	0	1.0
85	2	1.0
85	1	0.9583333333333334
86	0	0.1871559633027523
86	1	0.00433194597808545
87	0	1.0
87	1	1.0
88	0	1.0
88	1	1.0
89	0	1.0
89	1	1.0
90	0	0.375
90	1	0.375
91	0	0.16688396349413298
91	1	1.0
92	0	1.0
92	1	0.6620266603751327
93	0	0.47692307692307695
93	1	0.47692307692307695
94	0	1.0
94	1	1.0
94	2	1.0
95	0	1.0
95	1	1.0
96	0	1.0
96	1	1.0
97	0	0.05398457583547558
97	1	0.65625
98	0	1.0
98	2	0.09243697478991597
98	1	1.0
99	0	1.0
99	1	1.0
100	0	0.30357142857142855
100	1	0.30357142857142855
101	0	0.8
101	1	0.05975395430579965
102	0	0.0
102	1	0.0
102	2	1.0
103	0	0.009852216748768473
103	1	0.5714285714285714
104	0	1.0
104	1	0.8517316017316017
105	0	0.0
105	1	0.0
106	0	0.729426433915212
106	1	0.7436440677966102
107	0	0.3783783783783784
107	1	0.3783783783783784
108	0	1.0
108	1	0.8333333333333333
109	0	1.0
109	1	1.0
110	0	1.0
110	1	0.1111111111111111
110	2	0.5416666666666666
111	0	0.6711327649208283
111	1	0.6711327649208283
112	0	0.1076923076923077
112	1	0.5
113	0	0.5603448275862069
113	1	0.16774193548387098
114	0	0.12244897959183673
114	1	0.9642857142857143
115	0	0.7083333333333334
115	1	0.625
115	2	0.5625
115	3	0.25
116	0	1.0
116	1	0.9166666666666667
117	0	0.593103448275862
117	1	0.593103448275862
118	0	1.0
118	1	1.0
119	0	1.0
119	1	1.0
120	0	0.8865979381443299
120	1	0.8865979381443299
121	0	0.08695652173913043
121	1	0.09523809523809523
122	0	0.029486527707168277
122	1	0.4157706093189964
123	0	1.0
123	1	1.0
124	0	1.0
124	1	1.0
125	0	0.0
125	2	0.0
125	1	0.31532147742818056
126	0	1.0
126	1	1.0
127	0	1.0
127	1	1.0
127	2	1.0
128	0	1.0
128	1	1.0
129	0	0.4861111111111111
129	1	0.6666666666666666
130	0	0.00641025641025641
130	1	1.0
131	0	1.0
131	1	1.0
132	0	0.41876430205949655
132	1	0.41876430205949655
133	0	0.8918367346938776
133	1	0.717687074829932
134	0	0.30326594090202175
134	1	0.30326594090202175
134	2	0.6989247311827957
135	0	0.42857142857142855
135	1	0.42857142857142855
136	0	1.0
136	1	1.0
137	0	0.0
137	1	0.0
137	2	0.0
138	0	1.0
138	1	1.0
139	0	0.9285714285714286
139	1	0.9285714285714286
140	0	0.036036036036036036
140	1	0.5490196078431373
141	0	0.005780346820809248
141	1	0.007352941176470588
142	0	0.0
142	1	1.0
142	2	0.0
143	0	0.9791666666666666
143	1	0.9791666666666666
144	0	0.10457516339869281
144	1	0.1415929203539823
