Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
6	2	EQ_1	EQ_2	0.1880597014925373	0.7920560981446916
6	2	EQ_2	EQ_1	0.1880597014925373	0.7920560981446916
6	2	EQ_2	EQ_2	1.0	0.9631557050953831
6	3	EQ_1	EQ_1	0	0
6	4	EQ_1	EQ_1	0	0
7	0	EQ_1	EQ_1	0.07462686567164178	0.8289003930493086
7	1	EQ_1	EQ_1	0.10204081632653061	0.8289003930493086
8	0	EQ_1	EQ_1	0.0696629213483146	0.8110151838744357
8	0	EQ_1	EQ_2	0.6703296703296703	0.8356953863359535
8	0	EQ_1	EQ_3	0.06846240179573512	0.7684187870541049
8	0	EQ_1	EQ_4	0.6888888888888889	0.8725396812405707
8	0	EQ_2	EQ_1	0.6888888888888889	0.8725396812405707
8	0	EQ_2	EQ_2	0.0752157829839704	0.7684187870541049
8	0	EQ_2	EQ_3	0.6703296703296703	0.8310702894968192
8	0	EQ_2	EQ_4	0.07654320987654321	0.8110151838744357
8	0	EQ_3	EQ_1	0.06846240179573512	0.7684187870541049
8	0	EQ_3	EQ_2	0.6888888888888889	0.8832063484213408
8	0	EQ_3	EQ_3	0.0696629213483146	0.8141428554512411
8	0	EQ_3	EQ_4	0.6703296703296703	0.8356953863359535
8	0	EQ_4	EQ_1	0.6703296703296703	0.8310702894968192
8	0	EQ_4	EQ_2	0.07654320987654321	0.8141428554512411
8	0	EQ_4	EQ_3	0.6888888888888889	0.8776059016200373
8	0	EQ_4	EQ_4	0.0752157829839704	0.7684187870541049
8	1	EQ_1	EQ_1	0.07077625570776255	0.8110151838744357
8	1	EQ_1	EQ_2	0.07077625570776255	0.8110151838744357
8	1	EQ_1	EQ_3	0.06955530216647662	0.7684187870541049
8	1	EQ_1	EQ_4	0.06955530216647662	0.7684187870541049
8	1	EQ_2	EQ_1	0.06955530216647662	0.7684187870541049
8	1	EQ_2	EQ_2	0.06955530216647662	0.7684187870541049
8	1	EQ_2	EQ_3	0.07077625570776255	0.8141428554512411
8	1	EQ_2	EQ_4	0.07077625570776255	0.8141428554512411
9	0	EQ_1	EQ_1	0.5	0.9263114101907659
9	1	EQ_1	EQ_1	0.3333333333333333	0.9263114101907659
10	0	EQ_1	EQ_1	0.85	0.8832063484213408
10	1	EQ_1	EQ_1	0.85	0.9144501965246544
10	2	EQ_1	EQ_1	0.85	0.8832063484213408
11	0	EQ_1	EQ_1	1.0	0.8434881059612479
11	1	EQ_1	EQ_1	1.0	0.8832063484213408
11	1	EQ_1	EQ_2	0.21428571428571427	0.8157785254769148
11	1	EQ_2	EQ_1	0.21428571428571427	0.8157785254769148
11	1	EQ_2	EQ_2	1.0	0.8894671152861489
12	0	EQ_1	EQ_1	1.0	0.8679145844014362
12	1	EQ_1	EQ_1	1.0	0.8560533707353247
13	0	EQ_1	EQ_1	0.3897058823529412	0.9047588793060533
13	1	EQ_1	EQ_1	0.6309523809523809	0.9416031742106703
14	0	EQ_1	EQ_1	1.0	0.8965649873497815
14	1	EQ_1	EQ_1	1.0	0.8597206924451644
15	0	EQ_1	EQ_1	0.46153846153846156	0.8463620535167237
15	1	EQ_1	EQ_1	1.0	0.8832063484213408
16	0	EQ_1	EQ_1	1.0	0.9263114101907659
16	1	EQ_1	EQ_1	1.0	0.9263114101907659
17	0	EQ_1	EQ_1	0.6666666666666666	0.8776059016200373
17	1	EQ_1	EQ_1	1.0	0.9144501965246544
18	0	EQ_1	EQ_1	0.6666666666666666	0.8597206924451644
18	1	EQ_1	EQ_1	1.0	0.8965649873497815
19	0	EQ_1	EQ_1	0.5	0.8679145844014362
19	1	EQ_1	EQ_1	1.0	0.8965649873497815
19	2	EQ_1	EQ_1	1.0	0.8597206924451644
20	0	EQ_1	EQ_1	1.0	0.8679145844014362
20	0	EQ_1	EQ_2	0.36619718309859156	0.8526228203815318
20	0	EQ_2	EQ_1	0.36619718309859156	0.8526228203815318
20	0	EQ_2	EQ_2	1.0	0.9263114101907659
20	1	EQ_1	EQ_1	1.0	0.8679145844014362
20	1	EQ_1	EQ_2	0.36619718309859156	0.8526228203815318
20	1	EQ_2	EQ_1	0.36619718309859156	0.8526228203815318
20	1	EQ_2	EQ_2	1.0	0.9263114101907659
21	0	EQ_1	EQ_1	1.0	0.9047588793060533
21	1	EQ_1	EQ_1	1.0	0.9047588793060533
22	0	EQ_1	EQ_1	1.0	0.8965649873497815
22	1	EQ_1	EQ_1	1.0	0.9263114101907659
23	0	EQ_1	EQ_1	0.11714537094851564	0.8210111155744947
23	1	EQ_1	EQ_1	0.11714537094851564	0.8210111155744947
24	0	EQ_1	EQ_1	0.2857142857142857	0.8560533707353247
24	1	EQ_1	EQ_1	0.2857142857142857	0.8560533707353247
25	0	EQ_1	EQ_1	0.9782608695652174	0.8526228203815318
25	1	EQ_1	EQ_1	0.9782608695652174	0.8832063484213408
26	0	EQ_1	EQ_1	1.0	0.9631557050953831
26	1	EQ_1	EQ_1	1.0	0.8560533707353247
26	1	EQ_1	EQ_2	0.25	0.8268156128434346
26	1	EQ_2	EQ_1	0.25	0.8268156128434346
26	1	EQ_2	EQ_2	1.0	0.9416031742106703
27	0	EQ_1	EQ_1	0.09621451104100946	0.6083353031306579
27	1	EQ_1	EQ_1	0.09621451104100946	0.6083353031306579
28	0	EQ_1	EQ_1	0.010208610741233911	0.6122667798440267
28	1	EQ_1	EQ_1	0.0101905183872397	0.6122667798440267
28	1	EQ_2	EQ_1	0.03934987168520103	0.6225098346299183
