Character Number	State Number	SimJ Partial Recall
172	1	0.24213836477987422
173	0	1.0
173	1	1.0
174	0	1.0
174	1	1.0
175	0	0.12418300653594772
175	1	0.18095238095238095
176	0	0.37209302325581395
176	1	0.37209302325581395
177	0	0.25842696629213485
177	1	0.25842696629213485
178	0	0.75
178	1	0.3675480823889013
179	0	0.3614457831325301
179	1	0.3614457831325301
180	0	0.5652173913043478
180	1	0.5652173913043478
180	2	0.5652173913043478
181	0	0.6537467700258398
181	1	0.4263342921061042
181	2	0.627906976744186
182	0	0.9315068493150684
182	1	0.9315068493150684
182	2	0.009109176155391828
183	0	0.1875
183	1	0.36
184	0	0.9620253164556962
184	1	0.9620253164556962
184	2	0.9620253164556962
184	3	0.6909090909090909
185	0	1.0
185	1	1.0
186	0	0.41273897088281014
186	1	0.10967741935483871
186	2	0.0657439446366782
186	3	0.3857633359939818
187	0	0.5
187	1	0.5
188	0	1.0
188	1	0.7142857142857143
188	2	0.7142857142857143
189	0	0.25
189	1	0.25
190	0	0.8305084745762712
190	1	0.7001379582183682
190	2	0.8305084745762712
191	0	0.23809523809523808
191	1	0.23809523809523808
192	0	0.003759529362620531
192	1	0.003759529362620531
193	0	0.45544554455445546
193	1	0.45544554455445546
194	0	1.0
194	1	1.0
195	0	1.0
195	1	0.4444444444444444
196	0	0.4218986416350352
196	1	0.9468085106382979
196	2	1.0
197	0	0.8305084745762712
197	1	0.8305084745762712
198	0	0.0379746835443038
198	1	0.05222437137330754
199	0	0.37037037037037035
199	1	0.37037037037037035
200	0	0.4222222222222222
200	1	0.4222222222222222
201	0	1.0
201	1	1.0
201	2	1.0
202	0	1.0
202	1	1.0
203	0	0.6666666666666666
203	1	1.0
