Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
18	0	C_EQ_1	C_EQ_1	0.8355916892502259	0.9128143345046266
18	1	C_EQ_1	C_EQ_1	0.8355916892502259	0.8873535330133433
19	0	C_EQ_1	C_EQ_1	0.12265512265512266	0.5584456706394716
19	1	C_EQ_1	C_EQ_1	0.9659090909090909	0.9404865246624751
19	2	C_EQ_1	C_EQ_1	0.9659090909090909	0.8029465022028365
20	0	C_EQ_1	C_EQ_1	1.0	0.8945871288175365
20	0	C_EQ_1	C_EQ_2	0.36619718309859156	0.8653888800047039
20	1	C_EQ_1	C_EQ_1	1.0	0.8945871288175365
20	1	C_EQ_1	C_EQ_2	0.36619718309859156	0.8653888800047039
21	0	C_EQ_1	C_EQ_1	0.13838120104438642	0.8377166898468555
21	1	C_EQ_1	C_EQ_1	0.13838120104438642	0.8377166898468555
22	0	C_EQ_1	C_EQ_1	1.0	0.8873535330133433
22	1	C_EQ_1	C_EQ_1	0.5555555555555556	0.8498047106844576
23	0	C_EQ_1	C_EQ_1	0.1378579003181336	0.840495324531722
23	1	C_EQ_1	C_EQ_1	0.1378579003181336	0.840495324531722
24	0	C_EQ_1	C_EQ_1	0.7310448372346959	0.9128143345046266
24	1	C_EQ_1	C_EQ_1	0.2676795442051077	0.8498047106844576
25	0	C_EQ_1	C_EQ_1	1.0	0.9249023553422289
25	1	C_EQ_1	C_EQ_1	1.0	0.9249023553422289
26	0	C_EQ_1	C_EQ_1	0.2054246331702979	0.8194894841597655
26	1	C_EQ_1	C_EQ_1	0.8716981132075472	0.8533008591671019
26	1	C_EQ_1	C_EQ_2	0.22893954410307235	0.8194894841597655
27	0	C_EQ_1	C_EQ_1	0.11517367458866545	0.6161460904875681
27	1	C_EQ_1	C_EQ_1	0.11517367458866545	0.6161460904875681
28	0	C_EQ_1	C_EQ_1	0.010208610741233911	0.6301958070256322
28	1	C_EQ_1	C_EQ_1	0.010208610741233911	0.6301958070256322
28	1	C_EQ_2	C_EQ_1	0.010281627179257935	0.6301958070256322
29	0	C_EQ_1	C_EQ_1	0.24528301886792453	0.857038306488651
29	1	C_EQ_1	C_EQ_1	0.2549019607843137	0.8465205839979691
30	0	C_EQ_1	C_EQ_1	0.27204030226700254	0.8653888800047039
30	1	C_EQ_1	C_EQ_1	0.242152466367713	0.8653888800047039
31	0	C_EQ_1	C_EQ_1	0.0855614973262032	0.5225628186638904
31	1	C_EQ_1	C_EQ_1	0.0855614973262032	0.5225628186638904
32	0	C_EQ_1	C_EQ_1	0.5287356321839081	0.8139757629588626
32	1	C_EQ_1	C_EQ_1	0.5287356321839081	0.8139757629588626
33	0	C_EQ_1	C_EQ_1	1.0	0.8809730493249501
33	0	C_EQ_1	C_EQ_2	0.11133603238866396	0.561416255514077
33	0	C_EQ_1	C_EQ_3	0.11133603238866396	0.561416255514077
33	0	C_EQ_2	C_EQ_1	0.11133603238866396	0.561416255514077
33	0	C_EQ_2	C_EQ_2	0.9701492537313433	0.8015393711472438
33	0	C_EQ_2	C_EQ_3	0.9701492537313433	0.8015393711472438
33	0	C_EQ_3	C_EQ_1	0.11133603238866396	0.561416255514077
33	0	C_EQ_3	C_EQ_2	0.9701492537313433	0.8015393711472438
33	0	C_EQ_3	C_EQ_3	0.9701492537313433	0.8015393711472438
33	1	C_EQ_1	C_EQ_1	0.9701492537313433	0.8015393711472438
33	2	C_EQ_1	C_EQ_1	0.5714285714285714	0.8278400576758184
33	2	C_EQ_1	C_EQ_2	0.0998185117967332	0.561416255514077
33	2	C_EQ_1	C_EQ_3	0.0998185117967332	0.561416255514077
33	2	C_EQ_2	C_EQ_1	0.11133603238866396	0.561416255514077
33	2	C_EQ_2	C_EQ_2	0.9701492537313433	0.8015393711472438
33	2	C_EQ_2	C_EQ_3	0.9701492537313433	0.8015393711472438
33	2	C_EQ_3	C_EQ_1	0.11133603238866396	0.561416255514077
33	2	C_EQ_3	C_EQ_2	0.9701492537313433	0.8015393711472438
33	2	C_EQ_3	C_EQ_3	0.9701492537313433	0.8015393711472438
33	3	C_EQ_1	C_EQ_1	0.3	0.8015393711472438
33	3	C_EQ_1	C_EQ_2	1.0	0.8533008591671019
33	4	C_EQ_1	C_EQ_1	1.0	0.8533008591671019
34	0	C_EQ_1	C_EQ_1	0.0019272645358295998	0.5660488251696822
34	1	C_EQ_1	C_EQ_1	0.0019272645358295998	0.5660488251696822
34	1	C_EQ_1	C_EQ_2	0.0023977828293837385	0.5660488251696822
34	1	C_EQ_2	C_EQ_1	0.0019268787067390706	0.5660488251696822
34	1	C_EQ_2	C_EQ_2	0.002397185641791974	0.5660488251696822
34	2	C_EQ_1	C_EQ_1	0.002397185641791974	0.5660488251696822
34	3	C_EQ_1	C_EQ_1	0.0019272645358295998	0.5660488251696822
34	3	C_EQ_1	C_EQ_2	0.0025128087980941815	0.5660488251696822
34	3	C_EQ_2	C_EQ_1	0.00192707160197212	0.5660488251696822
34	3	C_EQ_2	C_EQ_2	0.0025124808300975624	0.5660488251696822
35	0	C_EQ_1	C_EQ_1	0.9662921348314607	0.8610528464847688
35	1	C_EQ_1	C_EQ_1	0.9662921348314607	0.8610528464847688
36	0	C_EQ_1	C_EQ_1	0.10789980732177264	0.6751631970899171
36	1	C_EQ_1	C_EQ_1	0.1917808219178082	0.8701024167928589
36	1	C_EQ_1	C_EQ_2	0.0830860534124629	0.6751631970899171
36	1	C_EQ_2	C_EQ_1	0.0924092409240924	0.6751631970899171
36	1	C_EQ_2	C_EQ_2	0.1917808219178082	0.8873535330133433
37	0	C_EQ_1	C_EQ_1	0.8571428571428571	0.9128143345046266
37	1	C_EQ_1	C_EQ_1	0.8571428571428571	0.8089717616690836
38	0	C_EQ_1	C_EQ_1	0.3870967741935484	0.8610528464847688
38	1	C_EQ_1	C_EQ_1	0.17346938775510204	0.6908372776337336
38	2	C_EQ_1	C_EQ_1	0.45	0.7791136813152585
39	0	C_EQ_1	C_EQ_1	0.0997920997920998	0.6467681741201219
39	1	C_EQ_1	C_EQ_1	0.09580838323353294	0.6467681741201219
