Character Number	State Number	SimJ Partial Recall
2	1	0.0
2	0	0.0
142	2	0.375
142	1	0.5
142	0	0.5
103	1	0.0
103	0	0.0
67	0	0.0009157328817030662
67	1	0.0009157328817030662
17	1	0.0023094688221709007
17	0	0.0023094688221709007
176	1	0.0
176	0	0.0
37	1	0.5
37	0	0.24062499999999998
36	0	0.0
36	1	0.0
79	1	0.0
79	0	0.0
40	1	0.2193877551020408
40	2	0.001085694086754532
40	0	0.001085694086754532
143	1	0.0
143	0	0.0
10	0	0.0
10	1	0.025835866261398176
10	2	0.0
47	0	0.002336448598130841
47	1	0.041666666666666664
27	0	0.015086206896551725
27	1	0.015086206896551725
125	2	0.0
125	1	0.08114651136233869
125	0	0.0
45	1	0.14285714285714285
45	0	0.0
99	1	0.49583333333333335
99	0	0.49583333333333335
128	0	0.0
128	1	0.0
42	1	0.0
42	2	0.0
42	0	0.0
175	1	0.0625
175	0	0.0625
101	1	0.0
101	0	0.0
46	1	0.005199781061850027
46	0	0.004159824849480022
184	1	0.14689265536723164
184	0	0.14689265536723164
184	2	0.14689265536723164
184	3	0.11403508771929825
146	1	0.0020906504772206
146	0	0.000959670969953159
148	2	0.0
148	0	0.0
148	1	0.0
162	1	0.5
162	0	0.5
104	1	0.39285714285714285
104	0	1.0
152	0	0.0
152	1	0.0
196	0	0.4184039985556548
196	2	0.3
196	1	0.0003966017492224518
59	1	0.0
59	0	0.0
89	1	0.5
89	0	0.5
106	1	0.025
106	0	0.0
80	1	1.0
80	0	1.0
102	2	0.6666666666666666
102	1	0.008928571428571428
102	0	0.10526315789473684
96	1	0.5
96	0	0.5
49	1	0.0
49	0	0.0
8	1	0.0
8	0	0.0
14	0	8.53322410806475e-06
14	1	0.22580645161290322
133	1	0.0
133	0	0.0
118	1	0.5
118	0	0.5
87	0	0.12790697674418605
87	1	0.12790697674418605
177	0	0.5
177	1	0.5
136	1	0.3835125448028674
136	0	0.3835125448028674
71	2	0.001326846528084918
71	1	0.0010319917440660476
71	0	1.0
66	1	0.0
66	0	0.0
91	1	0.10884353741496598
91	0	3.652567755131858e-05
130	0	0.0030469758237976425
130	1	0.0
167	1	0.0
167	0	0.0
4	1	0.0
4	0	0.0
64	1	0.0011454228901310365
64	0	0.0127942681678608
88	1	0.5
88	0	1.0
198	1	0.08362697869730354
198	0	0.018448023426061493
119	1	0.0
119	0	0.0
129	1	0.0748221676062596
129	0	0.03630412141050439
61	0	0.9468085106382979
61	1	0.9468085106382979
181	2	0.07056147162048457
181	1	0.0029271640826873386
181	0	0.04584446028579343
12	1	0.5
12	0	0.0
85	1	0.002710027100271003
85	2	0.5
85	0	0.0
149	1	1.0
149	0	1.0
11	1	0.0
11	0	0.0
163	0	0.5
163	1	0.5
35	0	0.5
35	1	0.5
30	1	0.00019768041619469838
30	0	0.0
131	1	0.0007966754946924187
131	0	0.0005200884150305552
33	4	1.0
33	1	0.2696078431372549
33	2	0.0
33	3	1.0
33	0	0.0
127	2	0.030463576158940398
127	0	0.0456953642384106
127	1	0.22823662870127456
182	0	0.5
182	1	0.0
182	2	0.0
113	1	0.0
113	0	0.0
158	1	0.10526315789473684
158	0	0.0
183	1	0.18
183	0	0.09
179	1	0.0
179	0	0.0
5	1	0.11594202898550725
5	2	0.0
5	0	0.11594202898550725
65	2	0.0023337806187940097
65	0	0.0011961722488038277
65	1	0.0029850746268656717
65	3	0.0
98	2	0.0970464135021097
98	0	0.0
98	1	0.0
22	0	0.0
22	1	0.0
7	1	0.0
7	0	0.009523704463638937
112	0	0.3333333333333333
112	1	0.06060606060606061
58	1	0.0
58	0	0.0
141	1	0.003089696235922361
