Character Number	State Number	SimJ Partial Recall
1	0	0.5145985401459854
1	1	0.5119047619047619
1	2	0.5119047619047619
2	0	0.45454545454545453
2	1	0.3333333333333333
3	0	1.0
3	1	1.0
4	0	0.012738853503184714
4	1	0.012738853503184714
5	0	1.0
5	1	1.0
5	2	0.0
6	0	0.5909090909090909
6	1	0.7142857142857143
6	2	0.5042372881355932
6	3	0.0
6	4	0.0
7	0	0.05856832971800434
7	1	0.08059701492537313
8	0	0.9767441860465116
8	1	0.5297106757004212
9	0	0.10864197530864197
9	1	0.07801418439716312
10	0	0.28743961352657005
10	1	0.28743961352657005
10	2	0.28743961352657005
11	0	0.75
11	1	1.0
12	0	0.9473684210526315
12	1	0.9473684210526315
13	0	0.0021502771131772618
13	1	0.002576945412311266
14	0	0.6666666666666666
14	1	1.0
15	0	1.0
15	1	1.0
16	0	0.23510204081632652
16	1	0.23510204081632652
17	0	0.0021204871683340584
17	1	0.0021204871683340584
18	0	0.7515822784810127
18	1	0.7515822784810127
19	0	1.0
19	1	1.0
19	2	1.0
20	0	1.0
20	1	1.0
21	0	0.15109034267912771
21	1	0.0920303605313093
22	0	0.3333333333333333
22	1	0.3333333333333333
23	0	0.15151515151515152
23	1	0.15151515151515152
24	0	0.2857142857142857
24	1	0.2857142857142857
25	0	0.9010989010989011
25	1	0.9010989010989011
26	0	0.22893954410307235
26	1	0.5938303341902313
27	0	0.11517367458866545
27	1	0.11517367458866545
28	0	0.020618556701030927
28	1	0.020618556701030927
29	0	1.0
29	1	1.0
30	0	0.5714285714285714
30	1	1.0
31	0	0.08585858585858586
31	1	0.08585858585858586
32	0	1.0
32	1	1.0
33	0	0.44642857142857145
33	1	0.6914893617021277
33	2	0.44642857142857145
33	3	0.3727358168147642
33	4	0.44642857142857145
34	0	0.941747572815534
34	1	0.941747572815534
34	2	0.941747572815534
34	3	0.941747572815534
35	0	1.0
35	1	1.0
36	0	0.32075471698113206
36	1	0.3150790773985539
37	0	1.0
37	1	1.0
38	0	0.3870967741935484
38	1	0.17346938775510204
38	2	0.0012555391432791728
39	0	0.7142857142857143
39	1	0.3333333333333333
39	2	0.3333333333333333
39	3	0.3333333333333333
40	0	0.006269592476489028
40	1	1.0
40	2	0.006269592476489028
41	0	0.0473186119873817
41	1	0.3414043583535109
42	0	1.0
42	1	1.0
42	2	1.0
43	0	0.0
43	1	0.0
43	2	0.0
44	0	0.0026009412930393856
44	1	0.31851851851851853
45	0	0.060810810810810814
45	1	0.06569343065693431
46	0	0.8857142857142857
46	1	0.8857142857142857
47	0	1.0
47	1	1.0
48	0	0.25432525951557095
48	1	0.8153001792114695
48	2	0.8118279569892474
49	0	0.01072774717309365
49	1	0.9487179487179487
50	0	0.30701754385964913
50	1	0.30701754385964913
51	0	0.020833333333333332
51	1	0.020833333333333332
51	2	1.0
52	0	0.18181818181818182
