Character Number	State Number	Curator 1 EQ Number	Curator 2 EQ Number	SimJ Score	NIC Score
188	2	CP_EQ_1	EQ_1	0.42857142857142855	0.8013238666558348
188	1	CP_EQ_1	EQ_1	0.42857142857142855	0.8013238666558348
188	0	CP_EQ_1	EQ_1	1.0	0.8381681615604518
186	2	CP_EQ_1	EQ_1	0.06666666666666667	0.4226012675740767
186	2	CP_EQ_2	EQ_1	0.0	0.0
186	1	CP_EQ_1	EQ_1	0.1111111111111111	0.7552118032400745
186	1	CP_EQ_2	EQ_1	0.0	0.0
186	1	CP_EQ_3	EQ_1	0.15384615384615385	0.7781101042727059
186	1	CP_EQ_4	EQ_1	0.0	0.0
186	3	CP_EQ_1	EQ_1	0.1111111111111111	0.7552118032400745
186	3	CP_EQ_1	EQ_2	0.07392996108949416	0.4226012675740767
186	3	CP_EQ_1	EQ_3	0.4489795918367347	0.6685052658945649
186	3	CP_EQ_1	EQ_4	0.4583333333333333	0.6685052658945649
186	3	CP_EQ_2	EQ_1	0.0	0.0
186	3	CP_EQ_2	EQ_2	0.0	0.0
186	3	CP_EQ_2	EQ_3	0.0	0.0
186	3	CP_EQ_2	EQ_4	0.0	0.0
186	3	CP_EQ_3	EQ_1	0.375	0.7841668206698776
186	3	CP_EQ_3	EQ_2	0.4418604651162791	0.8210111155744947
186	3	CP_EQ_3	EQ_3	0.07432432432432433	0.4226012675740767
186	3	CP_EQ_3	EQ_4	0.07534246575342465	0.4226012675740767
186	3	CP_EQ_4	EQ_1	0.0	0.0
186	3	CP_EQ_4	EQ_2	0.0	0.0
186	3	CP_EQ_4	EQ_3	0.0	0.0
186	3	CP_EQ_4	EQ_4	0.0	0.0
186	3	CP_EQ_5	EQ_1	0.042801556420233464	0.36985085903346904
186	3	CP_EQ_5	EQ_2	0.046153846153846156	0.3882393527875019
186	3	CP_EQ_5	EQ_3	0.43243243243243246	0.689232070170145
186	3	CP_EQ_5	EQ_4	0.4444444444444444	0.689232070170145
186	0	CP_EQ_1	EQ_1	0.1111111111111111	0.7552118032400745
186	0	CP_EQ_1	EQ_2	0.07392996108949416	0.4226012675740767
186	0	CP_EQ_1	EQ_3	0.07392996108949416	0.4226012675740767
186	0	CP_EQ_2	EQ_1	0.0	0.0
186	0	CP_EQ_2	EQ_2	0.0	0.0
186	0	CP_EQ_2	EQ_3	0.0	0.0
186	0	CP_EQ_3	EQ_1	0.375	0.7841668206698776
186	0	CP_EQ_3	EQ_2	0.4418604651162791	0.8210111155744947
186	0	CP_EQ_3	EQ_3	0.3247863247863248	0.8039173118108033
186	0	CP_EQ_4	EQ_1	0.0	0.0
186	0	CP_EQ_4	EQ_2	0.0	0.0
186	0	CP_EQ_4	EQ_3	0.0	0.0
186	0	CP_EQ_5	EQ_1	0.7142857142857143	0.8310702894968192
186	0	CP_EQ_5	EQ_2	0.1986062717770035	0.4398842365304334
186	0	CP_EQ_5	EQ_3	0.1986062717770035	0.4398842365304334
186	0	CP_EQ_6	EQ_1	0.0	0.0
186	0	CP_EQ_6	EQ_2	0.0	0.0
186	0	CP_EQ_6	EQ_3	0.0	0.0
155	0	CP_EQ_1	EQ_1	0.0	0.0
155	1	CP_EQ_1	EQ_1	0.0	0.0
155	1	CP_EQ_1	EQ_2	0.0	0.0
155	1	CP_EQ_2	EQ_1	0.0	0.0
155	1	CP_EQ_2	EQ_2	0.0	0.0
43	1	CP_EQ_1	EQ_1	0.16744186046511628	0.639371631604126
43	2	CP_EQ_1	EQ_1	0.08759124087591241	0.639371631604126
43	0	CP_EQ_1	EQ_1	0.0	0.0
54	1	CP_EQ_1	EQ_1	0.0	0.0
54	0	CP_EQ_1	EQ_1	0.0	0.0
156	1	CP_EQ_1	EQ_1	1.0	0.8157785254769148
156	0	CP_EQ_1	EQ_1	1.0	0.8157785254769148
189	1	CP_EQ_1	EQ_1	0.048	0.8110151838744357
189	1	CP_EQ_2	EQ_1	0.0	0.0
189	1	CP_EQ_3	EQ_1	0.0010613457864572277	0.5785840896014144
189	1	CP_EQ_4	EQ_1	0.0	0.0
189	0	CP_EQ_1	EQ_1	0.0	0.0
189	0	CP_EQ_2	EQ_1	0.0	0.0
189	0	CP_EQ_3	EQ_1	0.0010613457864572277	0.5785840896014144
189	0	CP_EQ_4	EQ_1	0.0	0.0
29	1	CP_EQ_1	EQ_1	0.2037037037037037	0.5990085434265372
29	0	CP_EQ_1	EQ_1	0.21052631578947367	0.7657604790704121
140	1	CP_EQ_1	EQ_1	0	0
140	1	CP_EQ_2	EQ_1	0	0
140	0	CP_EQ_1	EQ_1	0	0
173	0	CP_EQ_1	EQ_1	0.43548387096774194	0.7734169035401501
173	0	CP_EQ_2	EQ_1	1.0	0.8597206924451644
173	0	CP_EQ_3	EQ_1	0.0	0.0
173	1	CP_EQ_1	EQ_1	0.43548387096774194	0.7557460296619114
173	1	CP_EQ_2	EQ_1	1.0	0.8597206924451644
173	1	CP_EQ_3	EQ_1	0.0	0.0
39	2	CP_EQ_1	EQ_1	0.0	0.0
39	2	CP_EQ_1	EQ_2	0.0	0.0
39	2	CP_EQ_2	EQ_1	0.0	0.0
39	2	CP_EQ_2	EQ_2	0.0	0.0
39	2	CP_EQ_3	EQ_1	0.0	0.0
39	2	CP_EQ_3	EQ_2	0.0	0.0
39	3	CP_EQ_1	EQ_1	0.0	0.0
39	3	CP_EQ_1	EQ_2	0.0	0.0
39	3	CP_EQ_1	EQ_3	0.0	0.0
39	3	CP_EQ_2	EQ_1	0.0	0.0
39	3	CP_EQ_2	EQ_2	0.0	0.0
39	3	CP_EQ_2	EQ_3	0.0	0.0
39	3	CP_EQ_3	EQ_1	0	0
39	3	CP_EQ_3	EQ_2	0	0
39	3	CP_EQ_3	EQ_3	0	0
39	3	CP_EQ_4	EQ_1	0	0
39	3	CP_EQ_4	EQ_2	0	0
39	3	CP_EQ_4	EQ_3	0	0
39	3	CP_EQ_5	EQ_1	0.0	0.0
39	3	CP_EQ_5	EQ_2	0.0	0.0
39	3	CP_EQ_5	EQ_3	0.0	0.0
39	3	CP_EQ_6	EQ_1	0.0	0.0
39	3	CP_EQ_6	EQ_2	0.0	0.0
39	3	CP_EQ_6	EQ_3	0.0	0.0
39	1	CP_EQ_1	EQ_1	0.0	0.0
39	1	CP_EQ_1	EQ_2	0.0	0.0
39	1	CP_EQ_2	EQ_1	0	0
39	1	CP_EQ_2	EQ_2	0	0
39	1	CP_EQ_3	EQ_1	0	0
39	1	CP_EQ_3	EQ_2	0	0
39	0	CP_EQ_1	EQ_1	0.0	0.0
134	0	CP_EQ_1	EQ_1	0.0	0.0
134	2	CP_EQ_1	EQ_1	1.0	0.8894671152861489
134	1	CP_EQ_1	EQ_1	0.0	0.0
144	1	CP_EQ_1	EQ_1	0.0	0.0
144	1	CP_EQ_2	EQ_1	0.0	0.0
144	0	CP_EQ_1	EQ_1	0.0	0.0
144	0	CP_EQ_2	EQ_1	0.0	0.0
114	0	CP_EQ_1	EQ_1	0.2895927601809955	0.5671770311578278
114	1	CP_EQ_1	EQ_1	0.0	0.0
171	0	CP_EQ_1	EQ_1	0.12389380530973451	0.6552275943565607
171	0	CP_EQ_2	EQ_1	0.0	0.0
171	0	CP_EQ_3	EQ_1	0.12389380530973451	0.6552275943565607
171	0	CP_EQ_4	EQ_1	0.0	0.0
171	0	CP_EQ_5	EQ_1	0.0	0.0
171	1	CP_EQ_1	EQ_1	0.0	0.0
171	1	CP_EQ_2	EQ_1	0.0	0.0
171	1	CP_EQ_3	EQ_1	0.0	0.0
171	1	CP_EQ_4	EQ_1	0.0	0.0
171	1	CP_EQ_5	EQ_1	0.0	0.0
77	1	CP_EQ_1	EQ_1	0.0	0.0
77	1	CP_EQ_1	EQ_2	0.0	0.0
77	1	CP_EQ_2	EQ_1	0.0	0.0
77	1	CP_EQ_2	EQ_2	0.0	0.0
77	0	CP_EQ_1	EQ_1	0.0	0.0
77	0	CP_EQ_2	EQ_1	0.002772002772002772	0.6287760749109432
77	0	CP_EQ_3	EQ_1	0.0	0.0
41	1	CP_EQ_1	EQ_1	0.2542372881355932	0.8407616067154203
41	1	CP_EQ_1	EQ_2	0.08450704225352113	0.6074374480635577
41	0	CP_EQ_1	EQ_1	0.0	0.0
41	0	CP_EQ_1	EQ_2	0.0	0.0
24	1	CP_EQ_1	EQ_1	0.0	0.0
24	1	CP_EQ_2	EQ_1	0.0	0.0
24	1	CP_EQ_3	EQ_1	0.00022857142857142857	0.3665255477071866
24	0	CP_EQ_1	EQ_1	0.0	0.0
24	0	CP_EQ_2	EQ_1	0.0	0.0
24	0	CP_EQ_3	EQ_1	0.00022857142857142857	0.3665255477071866
191	1	CP_EQ_1	EQ_1	0.0	0.0
191	1	CP_EQ_2	EQ_1	0.0	0.0
191	1	CP_EQ_3	EQ_1	0.0	0.0
191	0	CP_EQ_1	EQ_1	0.0	0.0
191	0	CP_EQ_2	EQ_1	0.0	0.0
191	0	CP_EQ_3	EQ_1	0.0	0.0
34	2	CP_EQ_1	EQ_1	0.0	0.0
34	1	CP_EQ_1	EQ_1	0.0	0.0
34	1	CP_EQ_1	EQ_2	0.0	0.0
34	0	CP_EQ_1	EQ_1	0.0	0.0
34	3	CP_EQ_1	EQ_1	0.0	0.0
34	3	CP_EQ_1	EQ_2	0.0	0.0
1	2	CP_EQ_1	EQ_1	0.3087071240105541	0.6390120693658238
1	2	CP_EQ_1	EQ_2	0.003907302613850714	0.532061253606498
1	2	CP_EQ_2	EQ_1	0.0	0.0
1	2	CP_EQ_2	EQ_2	0.0	0.0
1	2	CP_EQ_3	EQ_1	0.0	0.0
1	2	CP_EQ_3	EQ_2	0.0	0.0
1	2	CP_EQ_4	EQ_1	0.0	0.0
