Character Number	State Number	SimJ Score	NIC Score
139	1	0.8620689655172413	0.7976565449459952
140	0	0.3218390804597701	0.8725396812405707
140	1	0.2968197879858657	0.8725396812405707
141	0	0.5714285714285714	0.9144501965246544
141	1	0.6666666666666666	0.9047588793060533
142	0	1.0	0.7420899356676807
142	1	1.0	0.8407616067154203
142	2	1.0	0.7477827457963835
143	0	0.9791666666666666	0.8679145844014362
143	1	0.9791666666666666	0.8679145844014362
144	0	0.028645833333333332	0.5062589607816902
144	1	0.028645833333333332	0.5062589607816902
145	0	1.0	0.8679145844014362
145	1	1.0	0.8679145844014362
145	2	1.0	0.8725396812405707
145	3	1.0	0.8679145844014362
146	0	0.007332402234636872	0.6680907992212384
146	1	0.018534863195057368	0.734372774095683
147	0	1.0	0.8526228203815318
147	1	1.0	0.8526228203815318
148	0	0.75	0.8407616067154203
148	1	0.6666666666666666	0.8776059016200373
148	2	0.75	0.8407616067154203
149	0	1.0	0.8381681615604518
149	1	1.0	0.8381681615604518
150	0	0	0
150	1	0	0
150	2	0	0
150	3	0	0
151	0	1.0	0.8832063484213408
151	1	1.0	0.8832063484213408
152	0	0.11428571428571428	0.8095177586121066
152	1	0.11428571428571428	0.8095177586121066
153	0	0.9	0.8157785254769148
153	1	0.9	0.8110151838744357
154	0	0.18253968253968253	0.7123435128266961
154	1	0.18253968253968253	0.6935507968150653
155	0	1.0	0.9416031742106703
155	1	1.0	0.8776059016200373
156	0	1.0	0.8157785254769148
156	1	1.0	0.8157785254769148
157	0	1.0	0.8013238666558348
157	1	1.0	0.8013238666558348
158	0	1.0	0.8776059016200373
158	1	1.0	0.8776059016200373
159	0	0.005970149253731343	0.5563209526296677
159	1	0.004968172643999379	0.5170076068213129
160	0	0.02773246329526917	0.6922341949797829
160	1	0.02773246329526917	0.6922341949797829
161	0	1.0	0.8407616067154203
161	1	1.0	0.8407616067154203
162	0	1.0	0.8333325492717291
162	1	1.0	0.8333325492717291
163	0	1.0	0.8125560187606915
163	1	1.0	0.8080613639049171
164	0	1.0	0.8776059016200373
164	1	1.0	0.8636599077480517
165	0	1.0	0.8965649873497815
165	1	1.0	0.8725396812405707
166	0	0.6	0.8725396812405707
166	1	1.0	0.8894671152861489
166	2	0.8378378378378378	0.7305619837925558
167	0	1.0	0.8894671152861489
167	1	1.0	0.8894671152861489
168	0	0.8717948717948718	0.8560533707353247
168	1	0.8717948717948718	0.8679145844014362
169	0	0.23480662983425415	0.8434881059612479
169	1	0.0813786500718047	0.8434881059612479
170	0	0.05504587155963303	0.5821502234116294
170	1	0.06	0.5821502234116294
170	2	0.06	0.5821502234116294
171	0	0.2222222222222222	0.742506840405185
171	1	0.2222222222222222	0.7585007953702738
172	0	0.004643363859151296	0.633191098839901
172	1	0.26989984185556143	0.8894671152861489
173	0	0.40298507462686567	0.7734169035401501
173	1	0.40298507462686567	0.7557460296619114
174	0	1.0	0.8381681615604518
174	1	1.0	0.8381681615604518
175	0	0.5201342281879194	0.8725396812405707
175	1	1.0	0.8725396812405707
176	0	0.22641509433962265	0.8268156128434346
176	1	0.22641509433962265	0.8268156128434346
177	0	1.0	0.8434881059612479
177	1	1.0	0.8434881059612479
178	0	0.375	0.8725396812405707
178	1	0.375	0.8965649873497815
179	0	0.3902439024390244	0.8776059016200373
179	1	0.3902439024390244	0.8776059016200373
180	0	1.0	0.8494003136653085
180	1	1.0	0.8494003136653085
180	2	1.0	0.8494003136653085
181	0	0.23529411764705882	0.9416031742106703
181	1	0.1953125	0.8434881059612479
181	2	0.07692307692307693	0.8248095226320111
182	0	1.0	0.8725396812405707
182	1	0.7142857142857143	0.8725396812405707
182	2	0.09090909090909091	0.7899713179388176
183	0	0.36363636363636365	0.8679145844014362
183	1	0.6428571428571429	0.8894671152861489
184	0	0.9487179487179487	0.8965649873497815
184	1	0.9487179487179487	0.8894671152861489
184	2	0.9487179487179487	0.8894671152861489
184	3	0.6826568265682657	0.8356953863359535
185	0	0.8558682223747426	0.8832063484213408
185	1	0.8558682223747426	0.8679145844014362
186	0	0.7142857142857143	0.8310702894968192
186	1	0.8571428571428571	0.8636599077480517
186	2	0.07749077490774908	0.4250879170908517
186	3	0.5714285714285714	0.8210111155744947
187	0	0.48241168393458994	0.8268156128434346
187	1	0.2834323432343234	0.8268156128434346
188	0	1.0	0.8381681615604518
188	1	0.7142857142857143	0.8381681615604518
188	2	0.7142857142857143	0.8381681615604518
189	0	1.0	0.8776059016200373
189	1	0.25	0.8228763975405472
190	0	0.4067796610169492	0.7988510914313365
190	1	0.4067796610169492	0.8965649873497815
190	2	0.4067796610169492	0.9047588793060533
191	0	0.8947368421052632	0.7988510914313365
191	1	0.8947368421052632	0.7620067965267194
192	0	0.3966808635629314	0.8494003136653085
192	1	0.7262705028233396	0.8965649873497815
193	0	0.9705882352941176	0.8597206924451644
193	1	0.9705882352941176	0.8636599077480517
194	0	1.0	0.8560533707353247
194	1	1.0	0.8725396812405707
195	0	0.8	0.7976565449459952
195	1	1.0	0.8407616067154203
196	0	0.43109540636042404	0.8526228203815318
196	1	0.9468085106382979	0.8725396812405707
196	2	1.0	0.8407616067154203
197	0	0.24113475177304963	0.8333325492717291
197	1	0.24113475177304963	0.8248095226320111
198	0	0.4774774774774775	0.9416031742106703
198	1	0.4774774774774775	0.9263114101907659
199	0	1.0	0.9144501965246544
199	1	0.8333333333333334	0.8832063484213408
200	0	0.5922330097087378	0.8776059016200373
200	1	0.5922330097087378	0.8776059016200373
201	0	0.408	0.7832581646707165
201	1	0.408	0.7832581646707165
201	2	0.4722222222222222	0.8228763975405472
202	0	1.0	0.8636599077480517
202	1	1.0	0.8636599077480517
203	0	0.6666666666666666	0.8248095226320111
203	1	1.0	0.8597206924451644
