Character Number	State Number	SimJ Partial Recall
177	0	1.0
177	1	1.0
178	0	0.5772689330702686
178	1	0.2579365079365079
179	0	1.0
179	1	1.0
180	0	1.0
180	1	1.0
180	2	1.0
181	0	0.9770114942528735
181	1	0.5897435897435898
181	2	0.7575757575757576
182	0	1.0
182	1	1.0
182	2	0.3333333333333333
183	0	0.26865671641791045
183	1	0.2722689075630252
184	0	0.9125
184	1	0.9125
184	2	0.9125
184	3	0.6600361663652803
185	0	1.0
185	1	1.0
186	0	0.6824448529411765
186	1	0.8571428571428571
186	2	0.4400735294117647
186	3	0.7778092006033183
187	0	0.3488949515420179
187	1	0.47779540253898667
188	0	1.0
188	1	0.7142857142857143
188	2	0.7142857142857143
189	0	1.0
189	1	1.0
190	0	0.288135593220339
190	1	0.25304215558452847
190	2	0.288135593220339
191	0	0.006378986866791745
191	1	0.006378986866791745
192	0	0.3966808635629314
192	1	0.3966808635629314
193	0	0.9295774647887324
193	1	0.9295774647887324
194	0	0.8870967741935484
194	1	0.8870967741935484
195	0	1.0
195	1	1.0
196	0	0.3055555555555556
196	1	1.0
196	2	1.0
197	0	0.7586206896551724
197	1	0.7586206896551724
198	0	0.0022919605077574047
198	1	0.002223362408072516
199	0	1.0
199	1	0.8333333333333334
200	0	1.0
200	1	1.0
201	0	0.75
201	1	0.75
201	2	1.0
202	0	1.0
202	1	1.0
203	0	0.6666666666666666
203	1	1.0
