Character Number	State Number	SimJ Score	NIC Score
1	0	1.0	0.8873535330133433
1	1	0.18181818181818182	0.8278400576758184
1	2	1.0	0.857038306488651
2	0	0.45454545454545453	0.8105889414553341
2	1	0.49122807017543857	0.9404865246624751
3	0	0.0050042893909064915	0.7044770734808332
3	1	0.0050042893909064915	0.7044770734808332
4	0	0.46153846153846156	0.7434330268653115
4	1	0.46153846153846156	0.7434330268653115
5	0	0.34782608695652173	0.7962501488161969
5	1	0.34782608695652173	0.7962501488161969
5	2	0.0	0.0
6	0	1.0	0.9249023553422289
6	1	0.7142857142857143	0.8653888800047039
6	2	1.0	0.9404865246624751
6	3	0	0
6	4	0	0
7	0	0.05856832971800434	0.8278400576758184
7	1	0.08059701492537313	0.8278400576758184
8	0	0.6888888888888889	0.9029377023335896
8	1	0.07077625570776255	0.8301455758183092
9	0	0.125	0.9029377023335896
9	1	0.06666666666666667	0.9029377023335896
10	0	1.0	0.8873535330133433
10	1	0.5714285714285714	0.8278400576758184
10	2	1.0	0.8873535330133433
11	0	1.0	0.8653888800047039
11	1	1.0	0.9029377023335896
12	0	0.0	0.0
12	1	0.0	0.0
13	0	0.002150537634408602	0.7214683738566724
13	1	0.002577319587628866	0.7214683738566724
14	0	1.0	0.8945871288175365
14	1	1.0	0.8809730493249501
15	0	0.46153846153846156	0.8653888800047039
15	1	1.0	0.9029377023335896
16	0	0.005641748942172073	0.6751631970899171
16	1	0.005641748942172073	0.6751631970899171
17	0	1.0	0.9404865246624751
17	1	1.0	0.9249023553422289
18	0	1.0	0.9404865246624751
18	1	1.0	0.9249023553422289
19	0	0.14285714285714285	0.8653888800047039
19	1	0.1	0.8653888800047039
19	2	1.0	0.9029377023335896
20	0	1.0	0.9128143345046266
20	1	1.0	0.9128143345046266
21	0	0.14136125654450263	0.8377166898468555
21	1	0.6474358974358975	0.8653888800047039
22	0	1.0	0.8873535330133433
22	1	0.5555555555555556	0.8498047106844576
23	0	0.00040582585561617894	0.395902828731368
23	1	0.00040582585561617894	0.395902828731368
24	0	0.2857142857142857	0.8752655121757411
24	1	0.2857142857142857	0.8752655121757411
25	0	0.9782608695652174	0.9029377023335896
25	1	0.9782608695652174	0.9029377023335896
26	0	0.25	0.8434242269960647
