Character Number	State Number	SimJ Partial Recall
42	1	0.5555555555555556
42	2	1.0
43	0	0.2727272727272727
43	1	0.2323943661971831
43	2	0.12102689486552567
44	0	0.18664258085230906
44	1	0.24472232620831702
45	0	0.09482758620689655
45	1	0.10476190476190476
46	0	0.04788732394366197
46	1	0.04788732394366197
47	0	0.0020182370820668693
47	1	0.06804780318199552
48	0	0.5104166666666666
48	1	1.0
48	2	1.0
49	0	0.01072774717309365
49	1	0.01072774717309365
50	0	0.3225806451612903
50	1	0.3225806451612903
51	0	0.015625
51	1	1.0
51	2	1.0
52	0	0.2
52	1	0.2
53	0	1.0
53	1	1.0
54	0	0.01066925315227934
54	1	0.01066925315227934
55	0	0.25
55	1	0.25
55	2	1.0
56	0	1.0
56	1	1.0
57	0	0.3741496598639456
57	1	0.25287356321839083
58	0	0.06
58	1	0.24324324324324326
59	0	1.0
59	1	0.4264264264264264
60	0	1.0
60	1	0.21428571428571427
61	0	1.0
61	1	1.0
62	0	0.41818181818181815
62	1	0.41818181818181815
63	0	1.0
63	1	1.0
64	0	0.025380710659898477
64	1	0.1473922902494331
65	0	0.0015877539388511176
65	1	0.00297097585129885
65	2	0.01436265709156194
65	3	0.0
66	0	0.0007375991148810622
66	1	0.0007375991148810622
67	0	0.5902569123257149
67	1	0.8655445544554455
68	0	0.6938775510204082
68	1	0.6938775510204082
69	0	0.6666666666666666
69	1	0.21428571428571427
70	0	0.8481012658227848
70	1	0.022632513915766872
70	2	0.25
70	3	0.2341864922764686
71	0	0.16666666666666666
71	1	0.0011795662825514926
71	2	0.0013570956617400263
72	0	1.0
72	1	1.0
73	0	0.6165413533834586
73	1	0.803921568627451
74	0	1.0
74	1	1.0
75	0	0.8805970149253731
75	1	0.9402985074626866
76	0	0.607773851590106
76	1	0.23306233062330622
77	0	0.007246376811594203
77	1	1.0
78	0	1.0
78	1	1.0
79	0	0.25
79	1	1.0
80	0	1.0
80	1	1.0
81	0	0.21428571428571427
81	1	0.21428571428571427
82	0	0.6931216931216931
82	1	0.75
82	2	0.8333333333333333
83	0	0.09523809523809523
83	1	0.09523809523809523
84	0	1.0
84	1	1.0
85	0	0.00804289544235925
85	1	0.00804289544235925
85	2	1.0
86	0	0.010255325897341017
86	1	0.0051015041548332805
87	0	0.16666666666666666
87	1	0.16666666666666666
88	0	1.0
88	1	1.0
89	0	0.34210526315789475
89	1	0.34210526315789475
90	0	0.1717755928282244
90	1	0.1717755928282244
91	0	0.16688396349413298
91	1	1.0
92	0	0.7395833333333334
92	1	0.43578708946772365
93	0	0.47692307692307695
93	1	0.47692307692307695
94	0	1.0
94	1	1.0
94	2	1.0
95	0	1.0
95	1	1.0
96	0	1.0
96	1	1.0
97	0	0.39436619718309857
97	1	0.46408839779005523
98	0	0.7666666666666667
98	1	0.18930041152263374
98	2	0.7666666666666667
99	0	1.0
99	1	1.0
100	0	0.012311901504787962
100	1	0.017786561264822136
101	0	0.5
101	1	0.05975395430579965
102	0	0.6
102	1	1.0
102	2	1.0
103	0	1.0
103	1	1.0
104	0	1.0
104	1	0.7857142857142857
105	0	0.00505348269182178
105	1	0.002746422784323419
106	0	0.2222222222222222
106	1	0.16666666666666666
107	0	0.3783783783783784
107	1	0.2527075812274368
108	0	0.5
108	1	0.21605839416058395
109	0	1.0
109	1	1.0
110	0	0.9310344827586207
110	1	0.5188769251737767
110	2	0.9310344827586207
111	0	0.23946243127672573
111	1	0.23946243127672573
112	0	0.5545187949880032
112	1	0.568076383644406
113	0	0.25
113	1	0.25
114	0	0.19103773584905662
114	1	0.19103773584905662
115	0	0.24334476563775928
115	1	0.08450704225352113
115	2	0.41001143230442594
115	3	0.002886002886002886
116	0	1.0
116	1	1.0
117	0	1.0
117	1	0.75
118	0	1.0
118	1	1.0
119	0	0.0028285465622280245
119	1	0.0028285465622280245
120	0	0.1748971193415638
120	1	0.11921458625525946
121	0	0.04330175913396482
121	1	0.056239015817223195
122	0	0.05165155440414508
122	1	0.05165155440414508
123	0	0.175
123	1	0.175
124	0	0.24509803921568626
124	1	0.6818181818181818
125	0	0.32500537930045187
125	1	0.2051194396383323
125	2	0.005946481665014866
126	0	1.0
126	1	1.0
127	0	0.5830315571650284
127	1	0.6764705882352942
127	2	0.4252696456086287
128	0	1.0
128	1	1.0
129	0	0.8333333333333333
129	1	1.0
130	0	0.005934718100890208
130	1	0.02287581699346405
131	0	0.07758690432545405
131	1	0.08995196484458681
132	0	0.5084745762711864
132	1	0.2564102564102564
133	0	0.8918367346938776
133	1	0.717687074829932
134	0	0.7204301075268817
134	1	0.7204301075268817
134	2	0.7204301075268817
135	0	0.5833333333333334
135	1	0.5833333333333334
136	0	1.0
136	1	1.0
137	0	1.0
137	1	1.0
137	2	0.011342155009451797
138	0	1.0
138	1	1.0
139	0	0.8064516129032258
139	1	0.8064516129032258
140	0	0.0020322908434007
140	1	0.0016989145823501652
141	0	0.005606243816642849
141	1	0.007263922518159807
142	0	1.0
142	1	1.0
142	2	1.0
143	0	1.0
143	1	1.0
144	0	0.026578073089700997
144	1	0.026578073089700997
145	0	1.0
145	1	1.0
145	2	1.0
145	3	1.0
146	0	0.42495784148397975
146	1	0.49606299212598426
147	0	0.9310344827586207
147	1	0.9310344827586207
148	0	0.5559105431309904
148	1	0.6904761904761905
148	2	0.3123877917414722
149	0	1.0
149	1	1.0
150	0	0.0
150	1	0.0
150	2	0.0
150	3	0.0
151	0	1.0
151	1	1.0
152	0	0.42857142857142855
152	1	0.42857142857142855
153	0	0.19298245614035087
153	1	0.19298245614035087
154	0	1.0
154	1	1.0
155	0	0.4426229508196721
155	1	0.84375
156	0	1.0
156	1	1.0
157	0	1.0
157	1	1.0
158	0	0.24528301886792453
158	1	0.24528301886792453
159	0	0.004235656526761648
159	1	0.003569690085997079
160	0	0.175
160	1	0.175
161	0	0.5
161	1	0.5
162	0	0.9583333333333334
162	1	0.9583333333333334
163	0	1.0
163	1	1.0
164	0	0.25
164	1	1.0
165	0	1.0
165	1	1.0
166	0	0.8378378378378378
166	1	0.6479829583277859
166	2	0.8378378378378378
167	0	0.006502890173410405
167	1	0.006502890173410405
168	0	1.0
168	1	0.010916534000454855
169	0	0.17015956180042868
169	1	0.07834757834757834
170	0	0.12378640776699029
170	1	0.12378640776699029
170	2	0.12378640776699029
171	0	0.03591160220994475
171	1	0.04262295081967213
172	0	0.34868421052631576
172	1	0.009761663286004058
173	0	0.0
173	1	0.0
174	0	1.0
174	1	1.0
175	0	0.974025974025974
175	1	0.974025974025974
176	0	0.37209302325581395
176	1	0.37209302325581395
177	0	1.0
177	1	1.0
178	0	0.75
178	1	0.015578190533253445
179	0	0.9397590361445783
179	1	0.9397590361445783
180	0	1.0
180	1	1.0
180	2	1.0
181	0	0.33190509363081433
181	1	0.22795625427204375
181	2	0.2839796318057188
182	0	1.0
182	1	1.0
182	2	0.020689655172413793
183	0	0.36
183	1	0.36
184	0	1.0
184	1	1.0
184	2	1.0
184	3	0.7142857142857143
185	0	0.2092106366915527
185	1	0.7622249388753056
186	0	0.4605263157894737
186	1	0.21283783783783783
186	2	0.07749077490774908
186	3	0.429043062200957
187	0	0.2567049808429119
187	1	0.2567049808429119
188	0	1.0
188	1	0.36363636363636365
188	2	0.36363636363636365
189	0	1.0
189	1	0.25
190	0	1.0
190	1	0.8333333333333333
190	2	1.0
191	0	0.11724137931034483
191	1	0.08542713567839195
192	0	0.3966808635629314
192	1	0.7262705028233396
193	0	0.12290502793296089
193	1	0.08198757763975155
194	0	0.9516129032258065
194	1	0.9516129032258065
195	0	1.0
195	1	1.0
196	0	0.43109540636042404
196	1	1.0
196	2	1.0
197	0	0.3142857142857143
197	1	0.3142857142857143
198	0	0.29256965944272445
198	1	0.8289473684210527
199	0	0.18181818181818182
199	1	1.0
200	0	1.0
200	1	1.0
201	0	0.75
201	1	0.375
201	2	1.0
202	0	1.0
202	1	1.0
203	0	0.6666666666666666
203	1	1.0
